hs_code,hs_code_2,hs_code_4,hs_code_6,hs_code_8,hs_description
68.02.99.10,68,6802,680299,68029910,سنگ هاي صيقل دا ده شده. شکل دا ده شده يا کارشده ا ما كنده کاري و حکاکي نشده
68.02.99.90,68,6802,680299,68029990,ساير سنگ هاي غير از صيقل داده شده شکل داده شده يا کار شده اما کنده کاري وحکاکي نشده
68.02.99.90,68,6802,680299,68029990,سایر سنگ های غیر از صیقل داده شده شکل داده شده یا کار شده اما کنده کاری و حکاکی نشده
68.03.00.10,68,6803,680300,68030010,سنگ برای کف و دیوار
68.03.00.10,68,6803,680300,68030010,سنگ براي کف و ديوا ر
68.03.00.90,68,6803,680300,68030090,سنگ لوح طبیعی کار شده و اشیاء ساخته شده از سنگ لوح طبیعی یا فشرده غیر از سنگ برای کف و دیوار
68.03.00.90,68,6803,680300,68030090,سنگ لوح طبيعي کار شده واشياء ساخته شده از سنگ لوح طبيعي يا فشرده غير از سنگ براي کف وديوار
68.04.10.00,68,6804,680410,68041000,سنگ آسیاب و سنگ سنباده برای آسیاب کردن، سائیدن یا خمیرکردن (pulping)
68.04.10.00,68,6804,680410,68041000,سنگ آسياب و سنگ سنباده براي آسياب کردن، سائيدن ياخميرکردن (pulping)
68.04.21.00,68,6804,680421,68042100,سنگ آسیاب، سنباده یا چرخ تراش، از الماس طبیعی یا سنتتیک فشرده شده
68.04.21.00,68,6804,680421,68042100,سنگ آسياب، سنباده ياچرخ تراش، ا زا لماس طبيعي ياسنتتيک فشرده شده.
68.04.22.30,68,6804,680422,68042230,سنگ اسياب، سنباده ياچرخ تراش ا ز سرا ميک يا سيليکاتها
68.04.22.90,68,6804,680422,68042290,سایر سنگ های آسیاب و سنگ های سنباده و سنگ چرخ ترا ش ا زساینده های فشرده شده غیر مذکور در جای دیگر
68.04.22.90,68,6804,680422,68042290,ساير سنگ هاي آسياب و سنگ هاي سنباده و سنگ چرخ ترا ش ا زساينده هاي فشرده شده غير مذکور در جاي ديگر
68.04.23.00,68,6804,680423,68042300,سنگ آسیاب، سنباده یاچرخ تراش، از سنگ طبیعی
68.04.30.00,68,6804,680430,68043000,سنگ برای تیزکردن یا صیقلی کردن با دست
68.04.30.00,68,6804,680430,68043000,سنگ براي تيزکردن ياصيقلي کردن بادست.
68.05.10.20,68,6805,680510,68051020,تسمه هاي سنباده با محيط چهار متر و كمتر فقط روي تكيه گاه از پارچه نسجي تار وپود باف
68.05.10.90,68,6805,680510,68051090,پودريادانه هاي ساينده طبيعي يامصنوعي روي تکيه گاه ا زپارچه نسجي تاروپودباف غير مذکور در جاي ديگر
68.05.10.90,68,6805,680510,68051090,پودر یا دانه های ساینده طبیعی یا مصنوعی روی تکیه گاه از پارچه نسجی تار و پود باف غیر مذکور در جای دیگر
68.05.20.10,68,6805,680520,68052010,تسمه های سنباده بی انتها (Endless) جهت واحدهای تولیدی نئوپان MDF و HDF
68.05.20.20,68,6805,680520,68052020,تسمه هاي سنباده با محيط چهار متر و كمتر فقط روي تكيه گاه از كاغذ و مقوا
68.05.20.90,68,6805,680520,68052090,ساير پودريا دانه هاي ساينده طبيعي يا مصنوعي روي تکيه گاه ا زکاغذ يا مقوا غير مذکوردر جاي ديگر
68.05.20.90,68,6805,680520,68052090,سایر پودریا دانه های ساینده طبیعی یا مصنوعی روی تکیه گاه از کاغذ یا مقوا غیر مذکوردر جای دیگر
68.05.30.20,68,6805,680530,68053020,تسمه هاي سنباده با محيط چهار متر و كمتر روي تكيه گاه از ساير مواد
68.05.30.20,68,6805,680530,68053020,تسمه های سنباده با محیط چهار متر و كمتر روی تكیه گاه از سایر مواد
68.05.30.90,68,6805,680530,68053090,پودر یا دانه های ساینده طبیعی یا مصنوعی روی تکیه گاه از سایر مواد غیر مذکور در جای دیگر
68.05.30.90,68,6805,680530,68053090,پودر يا دانه هاي ساينده طبيعي يا مصنوعي روي تکيه گاه ا ز ساير مواد غير مذکور در جاي ديگر
68.06.10.10,68,6806,680610,68061010,توده از الیاف سرامیک و همچنین نبافته­ها از الیاف سرامیک به شکل تخته، پتو و اشکال همانند
68.06.10.10,68,6806,680610,68061010,توده از ال?اف سرام?ک و همچن?ن نبافته­ها از ال?اف سرام?ک به شکل تخته، پتو و اشکال همانند
68.06.10.90,68,6806,680610,68061090,ساير
68.06.10.90,68,6806,680610,68061090,سایر
68.06.20.10,68,6806,680620,68062010,رس های منبسط شده
68.06.20.10,68,6806,680620,68062010,رسهاي منبسط شده
68.06.20.90,68,6806,680620,68062090,ورميکوليت متورق کف جوش و محصولات معدني متسع همانند حتي مخلوط شده آن ها باهم
68.06.20.90,68,6806,680620,68062090,ورمیکولیت متورق کف جوش و محصولات معدنی متسع همانند حتی مخلوط شده آن ها باهم
68.06.90.00,68,6806,680690,68069000,مخلوط ها و اشیاء ساخته شده از مواد عایق حرا رت یاعایق صدا.
68.06.90.00,68,6806,680690,68069000,مخلوط ها واشياء ساخته شده از مواد عايق حرا رت ياعايق صدا.
68.07.10.10,68,6807,680710,68071010,اشیاء ساخته شده ازآسفالت یا مواد همانند به صورت رول مورد مصرف در پوشش سقف، نما، كف، دیوار، سقف، پی (ساختمان، استخر، تأسیسات و...)
68.07.10.10,68,6807,680710,68071010,اشياء ساخته شده ازآسفالت يا موادهمانند به صورت رول مورد مصرف در پوشش سقف؛ نما، كف، ديوار، سقف، پي (ساختمان، استخر، تأسيسات و...)
68.07.10.90,68,6807,680710,68071090,سایر اشیاء ساخته شده ا زآسفالت یا مواد همانند به صورت رول غیر مذکور در جای دیگر
68.07.10.90,68,6807,680710,68071090,سايراشياء ساخته شده ا زآسفالت يا موادهمانند بصورت رول غير مذکور در جاي ديگر
68.07.90.10,68,6807,680790,68079010,"""مورد مصرف در پوشش سقف، نما، بام، کف، ديوار، پي (ساختمان، استخر، تاسيسات، آب و...)"""
68.07.90.10,68,6807,680790,68079010,مورد مصرف در پوشش سقف، نما، بام، کف، دیوار، پی (ساختمان، استخر، تاسیسات، آب و...)
68.07.90.90,68,6807,680790,68079090,رنگ ها و پوشش ساختماني بر اساس پليمرهاي اكريليك يا وينيل
68.07.90.90,68,6807,680790,68079090,رنگ ها و پوشش ساختمانی بر اساس پلیمرهای اكریلیك یا وینیل
68.08.00.00,68,6808,680800,68080000,لوحه (Panel)، صفحه (Board)، چهارگوش (Tile)، بلوك (Block) و اشیاء همانند از الیاف نباتی، از كاه و كلش یا از تراشه، خرده چوب، ریزه چوب، خاك اره یا از سایر آخال چوب كه با سیمان، گچ یا با سایر چسباننده های معدنی به هم فشرده شده باشد
68.08.00.00,68,6808,680800,68080000,لوحه (Panel)، صفحه (Board)،ک چهارگوش (Tile)، بلوك (Block) و اشيا? همانند از الياف نباتي، از كاه و كلش يا از تراشه، خردهکچوب، ريزه چوب، خاك اره يا از ساير آخال چوب كه با سيمان، گچ يا با ساير چسبانندهکهاي معدني به هم فشرده شده باشد.
68.09.11.00,68,6809,680911,68091100,صفحه، ورق، لوحه، چهارگوش و اشیاء همانند، تزیین نشده از گچ یا تركیباتی كه اساس آن ها گچ باشد، فقط پوشانده شده یا مسلح شده با كاغذ یا مقوا
68.09.11.00,68,6809,680911,68091100,صفحه، ورق، لوحه، چهارگوش واشياء همانند، تزيين نشده از گچ يا تركيباتي كه اساس آن ها گچ باشد،فقط پوشانده شده يا مسلح شده با كاغذ يا مقوا
68.09.19.00,68,6809,680919,68091900,لوحه، صفحه، ورق و همانند از گچ یا از ترکیباتی که اساس آن ها گچ باشد تزئیین نشده، که در جای دیگر گفته نشده
68.09.19.00,68,6809,680919,68091900,لوحه،صفحه، ورق و همانند ا زگچ يا از ترکيباتي که اساس آن ها گچ باشد تزئيين نشده، که در جاي ديگر گفته نشده
68.09.90.00,68,6809,680990,68099000,سایر اشیاء ساخته شده از گچ یا از ترکیباتی که اساس آن ها گچ باشد، که در جای دیگر گفته نشده
68.09.90.00,68,6809,680990,68099000,سايراشياء ساخته شده ا زگچ يا ا زترکيباتي که ا ساس آن ها گچ باشد، که در جاي ديگر گفته نشده
68.10.11.10,68,6810,681011,68101110,بلوك و آجر برای ساختمان از بتون سبك (بر پایه پوكه خرد شده، سرباره یا گدازه، دانه بندی شده)
68.10.11.10,68,6810,681011,68101110,بلوك وآجر براي ساختمان از بتون سبك (بر پايه پوكه خرد شده، سرباره يا گدازه، دانه بندي شده)
68.10.11.90,68,6810,681011,68101190,سایر بلوک و آجر برای ساختمان بجز از بتون سبک، به شکل چهارگوش یا لوح و همانند
68.10.11.90,68,6810,681011,68101190,ساير بلوک و آجربراي ساختمان بجز ا زبتون سبک، به شکل چهارگوش يا لوح و همانند
68.10.19.10,68,6810,681019,68101910,سایر اشیاء ساخته شده از سیمان... به شکل چهارگوش یا لوح همانند مورد مصرف در سقف بام
68.10.19.10,68,6810,681019,68101910,سايراشياء ساخته شده ا زسيمان... به شکل چهارگوش يا لوح همانند موردمصرف درسقف بام
68.10.19.20,68,6810,681019,68101920,سایر اشیاء ساخته شده از سیمان... به شکل چهارگوش یا لوح همانند مورد مصرف برای سنگفرش
68.10.19.20,68,6810,681019,68101920,سايراشياء ساخته شده ازسيمان... به شکل چهارگوش يا لوح هماننذ مورد مصرف براي سنگفرش
68.10.19.30,68,6810,681019,68101930,ساير اشياء ساخته شده از بتون
68.10.19.30,68,6810,681019,68101930,سایر اشیاء ساخته شده از بتون
68.10.19.90,68,6810,681019,68101990,سايراشياء ساخته شده ا زسيمان يا سنگ مصنوعي به شکل لوح آجرواشياء همانندغير مذکور در جاي ديگر
